query,zone,source,latency,timestamp
q1_count,Z5,generator,4.0267229996970855,2026-04-16 22:06:44.293194
q1_count,Z1,cache,1.9403620008233702,2026-04-16 22:06:44.397033
q5_confidence_dist,Z2,cache,2.055157998256618,2026-04-16 22:06:44.501026
q3_density,Z2,cache,2.0501269991655136,2026-04-16 22:06:44.604988
q5_confidence_dist,Z1,cache,2.1855890008737333,2026-04-16 22:06:44.709035
q5_confidence_dist,Z5,cache,2.168087999962154,2026-04-16 22:06:44.812928
q4_compare,Z5,cache,2.175685000111116,2026-04-16 22:06:44.916945
q2_area,Z4,cache,2.259687000332633,2026-04-16 22:06:45.020972
q5_confidence_dist,Z1,cache,2.1592649991362123,2026-04-16 22:06:45.124900
q4_compare,Z1,generator,5.554391000259784,2026-04-16 22:06:45.232552
q1_count,Z5,cache,2.1719319993280806,2026-04-16 22:06:45.336614
q3_density,Z5,cache,2.147166000213474,2026-04-16 22:06:45.440698
q1_count,Z2,cache,1.9897519996447954,2026-04-16 22:06:45.544491
q5_confidence_dist,Z1,cache,2.065360999040422,2026-04-16 22:06:45.648299
q1_count,Z3,cache,2.0018609993712744,2026-04-16 22:06:45.752139
q3_density,Z1,cache,2.0579510000970913,2026-04-16 22:06:45.856064
q3_density,Z2,generator,3.966452000895515,2026-04-16 22:06:45.962032
q1_count,Z5,cache,1.9794269992416957,2026-04-16 22:06:46.065729
q1_count,Z1,cache,2.0536960000754334,2026-04-16 22:06:46.169654
q5_confidence_dist,Z4,cache,2.127708999978495,2026-04-16 22:06:46.273698
q3_density,Z1,cache,2.131687000655802,2026-04-16 22:06:46.377718
q2_area,Z2,cache,2.1866029983357294,2026-04-16 22:06:46.481791
q5_confidence_dist,Z1,cache,2.18546799987962,2026-04-16 22:06:46.585887
q1_count,Z3,cache,2.0784600001206854,2026-04-16 22:06:46.689991
q4_compare,Z3,generator,6.024350999723538,2026-04-16 22:06:46.799738
q5_confidence_dist,Z1,cache,2.172104999772273,2026-04-16 22:06:46.903873
q4_compare,Z2,generator,5.53891600065981,2026-04-16 22:06:47.011453
q2_area,Z1,cache,2.1122050002304604,2026-04-16 22:06:47.115411
q5_confidence_dist,Z3,cache,2.143956000509206,2026-04-16 22:06:47.219265
q2_area,Z1,cache,2.122941999914474,2026-04-16 22:06:47.323316
q5_confidence_dist,Z1,cache,2.112430000124732,2026-04-16 22:06:47.427059
q3_density,Z5,cache,2.1504180003830697,2026-04-16 22:06:47.531085
q4_compare,Z4,cache,2.099182000165456,2026-04-16 22:06:47.635128
q2_area,Z1,cache,2.1653450003213948,2026-04-16 22:06:47.739105
q5_confidence_dist,Z4,cache,2.1373289982875576,2026-04-16 22:06:47.843162
q2_area,Z1,cache,2.089042000079644,2026-04-16 22:06:47.947148
q1_count,Z2,generator,3.8687299984303536,2026-04-16 22:06:48.053103
q5_confidence_dist,Z5,cache,2.1661880000465317,2026-04-16 22:06:48.157234
q1_count,Z1,generator,4.006662999017863,2026-04-16 22:06:48.263129
q3_density,Z1,cache,2.1153870002308395,2026-04-16 22:06:48.367106
q5_confidence_dist,Z5,cache,2.141293000022415,2026-04-16 22:06:48.471166
q5_confidence_dist,Z2,cache,2.112452000801568,2026-04-16 22:06:48.575210
q4_compare,Z5,cache,2.0655619991885033,2026-04-16 22:06:48.679029
q2_area,Z3,cache,2.1210069990047486,2026-04-16 22:06:48.782936
q5_confidence_dist,Z4,cache,2.1587310002360027,2026-04-16 22:06:48.886847
q5_confidence_dist,Z4,cache,2.114692999384715,2026-04-16 22:06:48.990729
q3_density,Z5,cache,2.1148670002730796,2026-04-16 22:06:49.094712
q1_count,Z5,cache,2.1132090005266946,2026-04-16 22:06:49.198665
q2_area,Z2,cache,2.097922000757535,2026-04-16 22:06:49.302642
q2_area,Z2,cache,2.2079310001572594,2026-04-16 22:06:49.406590
q5_confidence_dist,Z3,cache,2.155996999135823,2026-04-16 22:06:49.510560
q5_confidence_dist,Z5,cache,2.1295000005920883,2026-04-16 22:06:49.614528
q3_density,Z4,generator,3.83458499891276,2026-04-16 22:06:49.720183
q2_area,Z4,cache,2.051939000011771,2026-04-16 22:06:49.824072
q1_count,Z1,generator,3.9541229998576455,2026-04-16 22:06:49.929600
q5_confidence_dist,Z2,cache,2.1097509998071473,2026-04-16 22:06:50.033550
q3_density,Z4,cache,1.9864000005327398,2026-04-16 22:06:50.137425
q5_confidence_dist,Z4,cache,1.979278000362683,2026-04-16 22:06:50.241192
q3_density,Z2,cache,2.112677999321022,2026-04-16 22:06:50.345171
q5_confidence_dist,Z1,cache,2.0249130011507077,2026-04-16 22:06:50.449169
q1_count,Z4,cache,2.012250000916538,2026-04-16 22:06:50.553015
q4_compare,Z4,cache,2.132702999006142,2026-04-16 22:06:50.656902
q2_area,Z3,generator,3.3667600000626408,2026-04-16 22:06:50.762187
q1_count,Z5,cache,2.1038440008851467,2026-04-16 22:06:50.866247
q2_area,Z3,cache,2.093483999487944,2026-04-16 22:06:50.970202
q3_density,Z4,cache,2.068224001050112,2026-04-16 22:06:51.074121
q5_confidence_dist,Z5,cache,2.0975709994672798,2026-04-16 22:06:51.178027
q3_density,Z1,cache,2.0636190001823707,2026-04-16 22:06:51.281942
q2_area,Z5,generator,4.28198000008706,2026-04-16 22:06:51.388191
q3_density,Z1,cache,2.034557999650133,2026-04-16 22:06:51.492127
q2_area,Z5,cache,2.5303910006186925,2026-04-16 22:06:51.596481
q3_density,Z3,cache,1.991884999370086,2026-04-16 22:06:51.700228
q5_confidence_dist,Z3,cache,2.1816180014866404,2026-04-16 22:06:51.805952
q5_confidence_dist,Z5,cache,2.1536690001084935,2026-04-16 22:06:51.909981
q5_confidence_dist,Z2,cache,2.097919999869191,2026-04-16 22:06:52.014036
q2_area,Z1,cache,2.0648239988076966,2026-04-16 22:06:52.117955
q3_density,Z1,cache,2.0665680003730813,2026-04-16 22:06:52.221979
q4_compare,Z3,cache,2.1180549993005116,2026-04-16 22:06:52.325970
q5_confidence_dist,Z4,cache,2.4785069999779807,2026-04-16 22:06:52.430182
q5_confidence_dist,Z1,cache,2.2282640002231346,2026-04-16 22:06:52.534245
q1_count,Z2,generator,3.891251000823104,2026-04-16 22:06:52.640013
q3_density,Z4,cache,2.032908001638134,2026-04-16 22:06:52.744025
q3_density,Z2,cache,2.1026819995313417,2026-04-16 22:06:52.848119
q5_confidence_dist,Z4,cache,2.1219789996393956,2026-04-16 22:06:52.952191
q5_confidence_dist,Z5,cache,2.0851890003541484,2026-04-16 22:06:53.056143
q5_confidence_dist,Z4,cache,2.108971000780002,2026-04-16 22:06:53.160073
q2_area,Z5,cache,2.054296999631333,2026-04-16 22:06:53.264027
q2_area,Z4,generator,3.9712130001134938,2026-04-16 22:06:53.369878
q5_confidence_dist,Z3,cache,2.087794000544818,2026-04-16 22:06:53.473807
q2_area,Z1,cache,2.509943999029929,2026-04-16 22:06:53.578211
q4_compare,Z2,generator,6.402338998668711,2026-04-16 22:06:53.686706
q2_area,Z2,cache,2.523062999898684,2026-04-16 22:06:53.791093
q3_density,Z2,cache,1.985476001209463,2026-04-16 22:06:53.894957
q3_density,Z5,cache,2.5729789995239116,2026-04-16 22:06:53.999491
q3_density,Z2,cache,2.0545309998851735,2026-04-16 22:06:54.103492
q5_confidence_dist,Z5,cache,2.2376380002242513,2026-04-16 22:06:54.208167
q5_confidence_dist,Z4,cache,2.1066700010123895,2026-04-16 22:06:54.312206
q2_area,Z2,generator,4.0108390003297245,2026-04-16 22:06:54.418174
q2_area,Z2,cache,2.156188000299153,2026-04-16 22:06:54.522362
q1_count,Z2,cache,2.237505999801215,2026-04-16 22:06:54.627101
q2_area,Z2,cache,2.17578699994192,2026-04-16 22:06:54.731495
q2_area,Z5,cache,2.049476999673061,2026-04-16 22:06:54.835458
q2_area,Z5,cache,2.0910690000164323,2026-04-16 22:06:54.939242
q3_density,Z4,cache,2.5727279989951057,2026-04-16 22:06:55.043659
q1_count,Z3,cache,2.099748000546242,2026-04-16 22:06:55.147403
q4_compare,Z4,generator,3.990667999460129,2026-04-16 22:06:55.253202
q4_compare,Z2,generator,5.634178000036627,2026-04-16 22:06:55.360691
q4_compare,Z4,generator,5.820475000291481,2026-04-16 22:06:55.468668
q1_count,Z4,generator,3.8942120008869097,2026-04-16 22:06:55.574573
q1_count,Z4,cache,2.156909000404994,2026-04-16 22:06:55.678684
q3_density,Z5,generator,4.309255999032757,2026-04-16 22:06:55.784996
q1_count,Z3,generator,4.277873998944415,2026-04-16 22:06:55.891382
q4_compare,Z3,cache,2.176416001020698,2026-04-16 22:06:55.995419
q5_confidence_dist,Z3,cache,2.1283590012899367,2026-04-16 22:06:56.099214
q3_density,Z3,cache,1.9771110000874614,2026-04-16 22:06:56.202883
q1_count,Z5,generator,4.221950999635737,2026-04-16 22:06:56.309043
q2_area,Z1,cache,2.1176120008021826,2026-04-16 22:06:56.413097
q3_density,Z4,cache,2.3570470002596267,2026-04-16 22:06:56.517291
q3_density,Z2,cache,2.1509730013349326,2026-04-16 22:06:56.621484
q1_count,Z5,generator,4.37717199929466,2026-04-16 22:06:56.727800
q3_density,Z3,cache,2.091110000037588,2026-04-16 22:06:56.832015
q5_confidence_dist,Z5,cache,2.20660500053782,2026-04-16 22:06:56.936011
q5_confidence_dist,Z2,cache,2.117146001182846,2026-04-16 22:06:57.040011
q1_count,Z5,cache,2.0662759998231195,2026-04-16 22:06:57.145662
q3_density,Z5,cache,2.117504998750519,2026-04-16 22:06:57.249596
q2_area,Z1,cache,2.2105789994384395,2026-04-16 22:06:57.353849
q2_area,Z3,generator,4.4703059993480565,2026-04-16 22:06:57.460207
q3_density,Z5,cache,2.0636329991248203,2026-04-16 22:06:57.564107
q3_density,Z5,generator,3.9080729984561913,2026-04-16 22:06:57.670113
q5_confidence_dist,Z2,cache,2.1325219986465527,2026-04-16 22:06:57.774161
q2_area,Z3,cache,1.996936000068672,2026-04-16 22:06:57.878052
q4_compare,Z5,cache,2.26818800001638,2026-04-16 22:06:57.982300
q2_area,Z2,cache,2.1864160007680766,2026-04-16 22:06:58.086460
q1_count,Z5,generator,4.752565000671893,2026-04-16 22:06:58.193231
q5_confidence_dist,Z4,cache,2.1267659994919086,2026-04-16 22:06:58.297375
q5_confidence_dist,Z4,cache,2.1394619998318376,2026-04-16 22:06:58.401461
q2_area,Z3,cache,2.1681990001525264,2026-04-16 22:06:58.505545
q5_confidence_dist,Z3,cache,2.2498270009236876,2026-04-16 22:06:58.609761
q3_density,Z4,cache,2.1784249984193593,2026-04-16 22:06:58.713840
q3_density,Z5,cache,2.182150999942678,2026-04-16 22:06:58.817981
q1_count,Z2,generator,3.9376089989673346,2026-04-16 22:06:58.923838
q1_count,Z4,cache,2.5935089997801697,2026-04-16 22:06:59.028438
q2_area,Z1,generator,3.6792440005228855,2026-04-16 22:06:59.133937
q3_density,Z2,generator,3.9900720003060997,2026-04-16 22:06:59.240065
q3_density,Z4,cache,2.14001200038183,2026-04-16 22:06:59.344160
q4_compare,Z2,generator,5.828176999784773,2026-04-16 22:06:59.451669
q1_count,Z5,cache,2.075106000120286,2026-04-16 22:06:59.555670
q1_count,Z1,cache,2.0944000007148134,2026-04-16 22:06:59.659506
q4_compare,Z3,generator,5.695106001439854,2026-04-16 22:06:59.767101
q4_compare,Z2,cache,2.1201470008236356,2026-04-16 22:06:59.871175
q1_count,Z2,cache,2.0880199990642723,2026-04-16 22:06:59.975118
q2_area,Z1,cache,2.1400450004875893,2026-04-16 22:07:00.079097
q4_compare,Z1,cache,2.20040199928917,2026-04-16 22:07:00.183012
q5_confidence_dist,Z4,cache,2.1831959984410787,2026-04-16 22:07:00.287025
q2_area,Z2,cache,2.118505000908044,2026-04-16 22:07:00.391025
q1_count,Z2,generator,4.102095999769517,2026-04-16 22:07:00.497095
q1_count,Z2,cache,2.036362999206176,2026-04-16 22:07:00.601052
q5_confidence_dist,Z2,cache,2.0787510002264753,2026-04-16 22:07:00.705050
q4_compare,Z1,generator,5.723761998524424,2026-04-16 22:07:00.812923
q5_confidence_dist,Z3,cache,2.1229800004221033,2026-04-16 22:07:00.917008
q2_area,Z3,generator,4.362609000963857,2026-04-16 22:07:01.023371
q2_area,Z1,cache,2.1189420003793202,2026-04-16 22:07:01.127381
q1_count,Z1,generator,3.9448280003853142,2026-04-16 22:07:01.233023
q3_density,Z5,generator,4.250324000167893,2026-04-16 22:07:01.339275
q5_confidence_dist,Z1,cache,2.1351289997255662,2026-04-16 22:07:01.443267
q5_confidence_dist,Z4,cache,2.1920340004726313,2026-04-16 22:07:01.547266
q2_area,Z2,cache,2.142207998986123,2026-04-16 22:07:01.651268
q1_count,Z3,generator,4.420855999342166,2026-04-16 22:07:01.757597
q1_count,Z2,cache,2.1452139990287833,2026-04-16 22:07:01.861532
q5_confidence_dist,Z1,cache,2.1378780002123676,2026-04-16 22:07:01.965503
q2_area,Z3,generator,4.652894998798729,2026-04-16 22:07:02.071957
q3_density,Z2,generator,3.9380029993481003,2026-04-16 22:07:02.179227
q5_confidence_dist,Z2,cache,2.1630199989886023,2026-04-16 22:07:02.283249
q1_count,Z5,cache,2.0613599990610965,2026-04-16 22:07:02.386947
q1_count,Z4,cache,2.139938000254915,2026-04-16 22:07:02.490922
q4_compare,Z2,cache,2.1275599992804928,2026-04-16 22:07:02.594887
q3_density,Z2,cache,2.1415139999589883,2026-04-16 22:07:02.698920
q4_compare,Z3,generator,5.523027000890579,2026-04-16 22:07:02.806512
q5_confidence_dist,Z4,cache,2.24121600149374,2026-04-16 22:07:02.910714
q5_confidence_dist,Z5,cache,2.1639009992213687,2026-04-16 22:07:03.014803
q3_density,Z4,generator,3.762370999538689,2026-04-16 22:07:03.120319
q4_compare,Z3,cache,2.190539000366698,2026-04-16 22:07:03.224514
q5_confidence_dist,Z1,cache,2.165149000575184,2026-04-16 22:07:03.328663
q4_compare,Z1,generator,3.5803079990728293,2026-04-16 22:07:03.434083
q3_density,Z1,cache,2.093357001285767,2026-04-16 22:07:03.538005
q5_confidence_dist,Z5,cache,2.1735159989475505,2026-04-16 22:07:03.642156
q2_area,Z1,cache,2.042169000560534,2026-04-16 22:07:03.746103
q2_area,Z5,cache,2.0126230010646395,2026-04-16 22:07:03.849742
q4_compare,Z5,cache,2.428572999633616,2026-04-16 22:07:03.953947
q1_count,Z4,cache,1.9454070006759139,2026-04-16 22:07:04.057733
q4_compare,Z4,generator,5.443097001261776,2026-04-16 22:07:04.165340
q5_confidence_dist,Z3,cache,2.1001059994887328,2026-04-16 22:07:04.269459
q3_density,Z2,generator,4.408398001032765,2026-04-16 22:07:04.375765
q1_count,Z1,cache,2.0901050011161715,2026-04-16 22:07:04.479507
q1_count,Z4,generator,3.75293400065857,2026-04-16 22:07:04.585275
q1_count,Z4,generator,3.8026540005375864,2026-04-16 22:07:04.691129
q5_confidence_dist,Z2,cache,2.177520000259392,2026-04-16 22:07:04.795292
q5_confidence_dist,Z4,cache,2.181092999308021,2026-04-16 22:07:04.899231
q5_confidence_dist,Z5,cache,2.266068999233539,2026-04-16 22:07:05.003397
q2_area,Z5,generator,4.9834380006359424,2026-04-16 22:07:05.110360
q3_density,Z3,cache,2.137862000381574,2026-04-16 22:07:05.214258
q4_compare,Z2,generator,5.309648000547895,2026-04-16 22:07:05.321527
q1_count,Z5,cache,2.0917820002068765,2026-04-16 22:07:05.425514
q2_area,Z1,generator,3.2642470014252467,2026-04-16 22:07:05.530838
q2_area,Z3,cache,2.492551000614185,2026-04-16 22:07:05.635177
q1_count,Z2,cache,2.1346110006561503,2026-04-16 22:07:05.739338
q4_compare,Z3,generator,5.151658999238862,2026-04-16 22:07:05.846417
q3_density,Z1,generator,4.420549001224572,2026-04-16 22:07:05.952887
q4_compare,Z3,generator,6.193441000505118,2026-04-16 22:07:06.061193
q4_compare,Z4,generator,5.872399999134359,2026-04-16 22:07:06.169025
q4_compare,Z2,cache,2.087677999952575,2026-04-16 22:07:06.272961
q5_confidence_dist,Z2,cache,2.040106999629643,2026-04-16 22:07:06.376860
q2_area,Z4,generator,4.101206999621354,2026-04-16 22:07:06.482887
q4_compare,Z4,cache,2.150803999029449,2026-04-16 22:07:06.586971
q5_confidence_dist,Z5,cache,2.1780829993076622,2026-04-16 22:07:06.690880
q2_area,Z3,cache,2.2142360012367135,2026-04-16 22:07:06.795271
q4_compare,Z5,cache,2.164134999475209,2026-04-16 22:07:06.899375
q2_area,Z3,cache,2.5290780013165204,2026-04-16 22:07:07.003691
q5_confidence_dist,Z2,cache,2.0709920008812333,2026-04-16 22:07:07.107763
q3_density,Z3,cache,2.078002999041928,2026-04-16 22:07:07.213054
q3_density,Z5,generator,4.232487000990659,2026-04-16 22:07:07.319240
q3_density,Z1,generator,3.5973579997516936,2026-04-16 22:07:07.424545
q4_compare,Z5,cache,2.144092000889941,2026-04-16 22:07:07.528456
q5_confidence_dist,Z3,cache,2.138079000360449,2026-04-16 22:07:07.632390
q1_count,Z4,cache,2.078255000014906,2026-04-16 22:07:07.736243
q1_count,Z2,cache,1.9317360001878114,2026-04-16 22:07:07.840476
q4_compare,Z5,cache,2.1510589995159535,2026-04-16 22:07:07.944591
q1_count,Z5,generator,4.699758999777259,2026-04-16 22:07:08.051285
q4_compare,Z2,cache,2.2337259997584624,2026-04-16 22:07:08.155345
q5_confidence_dist,Z4,cache,2.095159001328284,2026-04-16 22:07:08.259310
q2_area,Z4,cache,2.1063990006950917,2026-04-16 22:07:08.363298
q5_confidence_dist,Z4,cache,2.102312000715756,2026-04-16 22:07:08.467247
q3_density,Z3,cache,2.589178999187425,2026-04-16 22:07:08.571688
q4_compare,Z1,generator,4.927571999360225,2026-04-16 22:07:08.678596
q2_area,Z5,cache,2.110994000759092,2026-04-16 22:07:08.782511
q4_compare,Z1,generator,5.4993559988361085,2026-04-16 22:07:08.890095
q2_area,Z3,cache,2.043862999926205,2026-04-16 22:07:08.994014
q5_confidence_dist,Z5,cache,2.088880000883364,2026-04-16 22:07:09.097850
q4_compare,Z4,cache,2.0222639996063663,2026-04-16 22:07:09.201689
q2_area,Z2,cache,2.0954650008206954,2026-04-16 22:07:09.305554
q5_confidence_dist,Z5,cache,2.5515620000078343,2026-04-16 22:07:09.409931
q1_count,Z3,cache,2.002275999984704,2026-04-16 22:07:09.513912
q5_confidence_dist,Z3,cache,2.1413899994513486,2026-04-16 22:07:09.618269
q3_density,Z5,cache,2.4783830012893304,2026-04-16 22:07:09.722578
q3_density,Z4,cache,2.095001000270713,2026-04-16 22:07:09.826439
q5_confidence_dist,Z3,cache,2.0905560013488866,2026-04-16 22:07:09.930302
q1_count,Z3,generator,4.692395999882137,2026-04-16 22:07:10.037040
q4_compare,Z5,generator,5.711230000088108,2026-04-16 22:07:10.144812
q2_area,Z4,cache,2.088066001306288,2026-04-16 22:07:10.249120
q3_density,Z3,cache,2.084286999888718,2026-04-16 22:07:10.353035
q5_confidence_dist,Z5,cache,2.1272150006552693,2026-04-16 22:07:10.457053
q5_confidence_dist,Z5,cache,2.054960001260042,2026-04-16 22:07:10.560928
q5_confidence_dist,Z3,cache,2.293804000146338,2026-04-16 22:07:10.664968
q1_count,Z1,cache,2.0924059990647947,2026-04-16 22:07:10.769303
q2_area,Z2,cache,2.01992800066364,2026-04-16 22:07:10.873208
q2_area,Z1,cache,2.8020239988109097,2026-04-16 22:07:10.978422
q3_density,Z5,cache,2.932449999207165,2026-04-16 22:07:11.083845
q2_area,Z1,generator,4.07950499902654,2026-04-16 22:07:11.189992
q4_compare,Z4,generator,4.987962998711737,2026-04-16 22:07:11.297115
q3_density,Z4,generator,3.8068769990786677,2026-04-16 22:07:11.402744
q5_confidence_dist,Z3,cache,2.1514309992198832,2026-04-16 22:07:11.506692
q4_compare,Z4,generator,5.240019001576002,2026-04-16 22:07:11.614201
q3_density,Z5,cache,2.119237999067991,2026-04-16 22:07:11.718270
q3_density,Z4,cache,1.990931001273566,2026-04-16 22:07:11.821913
q5_confidence_dist,Z1,cache,2.4519050002709264,2026-04-16 22:07:11.926283
q2_area,Z4,cache,2.1895419995416887,2026-04-16 22:07:12.030762
q2_area,Z3,cache,2.1454229990922613,2026-04-16 22:07:12.134851
q4_compare,Z4,cache,2.5889919998007827,2026-04-16 22:07:12.240753
q4_compare,Z4,generator,6.45797200013476,2026-04-16 22:07:12.349640
q2_area,Z3,cache,2.4520330007362645,2026-04-16 22:07:12.454271
q5_confidence_dist,Z4,cache,2.155999000024167,2026-04-16 22:07:12.558232
q2_area,Z1,cache,2.0431390003068373,2026-04-16 22:07:12.661953
q3_density,Z4,cache,2.1132609999767737,2026-04-16 22:07:12.765921
q1_count,Z4,cache,2.1383100011007627,2026-04-16 22:07:12.869959
q2_area,Z1,cache,2.1295110000210116,2026-04-16 22:07:12.973951
q3_density,Z2,cache,2.1102199989400106,2026-04-16 22:07:13.077935
q3_density,Z4,cache,2.1899100011069095,2026-04-16 22:07:13.181800
q5_confidence_dist,Z3,cache,2.1774479992018314,2026-04-16 22:07:13.285855
q5_confidence_dist,Z5,cache,2.111447000061162,2026-04-16 22:07:13.389698
q3_density,Z5,cache,2.1227370016276836,2026-04-16 22:07:13.493669
q1_count,Z4,generator,3.8949190002313117,2026-04-16 22:07:13.599477
q1_count,Z3,generator,4.283187001419719,2026-04-16 22:07:13.705563
q2_area,Z4,cache,2.1375750002334826,2026-04-16 22:07:13.809643
q4_compare,Z1,generator,5.275486000755336,2026-04-16 22:07:13.917007
q1_count,Z4,cache,2.1164509998925496,2026-04-16 22:07:14.021018
q1_count,Z3,cache,2.1127600011823233,2026-04-16 22:07:14.125099
q5_confidence_dist,Z1,cache,2.0980249992135214,2026-04-16 22:07:14.229179
q1_count,Z5,cache,2.050846000202,2026-04-16 22:07:14.333166
q5_confidence_dist,Z4,cache,2.095918000122765,2026-04-16 22:07:14.437236
q1_count,Z2,cache,1.9925850010622526,2026-04-16 22:07:14.541079
q5_confidence_dist,Z3,cache,2.101822999975411,2026-04-16 22:07:14.645120
q5_confidence_dist,Z3,cache,2.0624539993150393,2026-04-16 22:07:14.749116
q3_density,Z4,cache,2.1271200002956903,2026-04-16 22:07:14.853138
q4_compare,Z2,cache,2.081172999169212,2026-04-16 22:07:14.957128
q1_count,Z4,generator,4.175736001343466,2026-04-16 22:07:15.063115
q3_density,Z2,cache,2.1247050008241786,2026-04-16 22:07:15.167103
q3_density,Z4,cache,2.125622999301413,2026-04-16 22:07:15.270924
q2_area,Z1,generator,4.067183999723056,2026-04-16 22:07:15.376699
q2_area,Z1,cache,2.099981998981093,2026-04-16 22:07:15.480632
q3_density,Z5,cache,2.111522000632249,2026-04-16 22:07:15.584424
q5_confidence_dist,Z2,cache,2.0395909996295813,2026-04-16 22:07:15.688292
q2_area,Z1,generator,3.906816000380786,2026-04-16 22:07:15.794197
q1_count,Z1,cache,2.107854001224041,2026-04-16 22:07:15.898269
q2_area,Z5,generator,3.2349909997719806,2026-04-16 22:07:16.003452
q1_count,Z2,cache,2.0713060002890415,2026-04-16 22:07:16.107215
q4_compare,Z4,generator,5.848177999723703,2026-04-16 22:07:16.215078
q1_count,Z2,cache,2.064880998659646,2026-04-16 22:07:16.319096
q5_confidence_dist,Z5,cache,2.087697999741067,2026-04-16 22:07:16.423127
q4_compare,Z1,generator,4.319031999330036,2026-04-16 22:07:16.529502
q4_compare,Z3,generator,5.249437999736983,2026-04-16 22:07:16.636760
q2_area,Z5,generator,4.8205849998339545,2026-04-16 22:07:16.743586
q2_area,Z5,cache,2.1143619997019414,2026-04-16 22:07:16.847465
q1_count,Z4,generator,3.6639800000557443,2026-04-16 22:07:16.952827
q5_confidence_dist,Z5,cache,2.075557000353001,2026-04-16 22:07:17.056829
q5_confidence_dist,Z1,cache,2.1176039990677964,2026-04-16 22:07:17.160904
q5_confidence_dist,Z5,cache,2.0222570001351414,2026-04-16 22:07:17.266014
q5_confidence_dist,Z1,cache,2.169224999306607,2026-04-16 22:07:17.369906
q4_compare,Z3,generator,6.021232000421151,2026-04-16 22:07:17.477956
q3_density,Z1,cache,2.1391090012912173,2026-04-16 22:07:17.582059
q5_confidence_dist,Z2,cache,2.30552799985162,2026-04-16 22:07:17.686253
q4_compare,Z2,generator,4.860375000134809,2026-04-16 22:07:17.793145
q1_count,Z4,cache,2.2710709999955725,2026-04-16 22:07:17.897762
q3_density,Z1,generator,4.010443999504787,2026-04-16 22:07:18.003836
q5_confidence_dist,Z1,cache,2.1597310005745385,2026-04-16 22:07:18.107960
q5_confidence_dist,Z4,cache,2.172253000026103,2026-04-16 22:07:18.212094
q1_count,Z5,cache,2.1209160004218575,2026-04-16 22:07:18.316052
q2_area,Z4,generator,3.3196010008396115,2026-04-16 22:07:18.421144
q2_area,Z4,cache,2.071787999739172,2026-04-16 22:07:18.525205
q3_density,Z1,cache,2.0911480005452177,2026-04-16 22:07:18.629211
q1_count,Z5,cache,2.030781999565079,2026-04-16 22:07:18.733159
q2_area,Z3,cache,2.0122930000070482,2026-04-16 22:07:18.836961
q4_compare,Z4,generator,4.046201000164729,2026-04-16 22:07:18.942952
q2_area,Z3,generator,4.55239300026733,2026-04-16 22:07:19.049888
q2_area,Z2,cache,2.348732001337339,2026-04-16 22:07:19.154209
q1_count,Z5,generator,4.753789000460529,2026-04-16 22:07:19.261069
q4_compare,Z4,cache,2.0850330001849215,2026-04-16 22:07:19.365121
q2_area,Z4,cache,2.087192999169929,2026-04-16 22:07:19.469185
q2_area,Z5,generator,4.947618999722181,2026-04-16 22:07:19.576056
q4_compare,Z3,generator,5.100309999761521,2026-04-16 22:07:19.683239
q1_count,Z3,generator,4.838635999476537,2026-04-16 22:07:19.790260
q2_area,Z5,cache,2.135382001142716,2026-04-16 22:07:19.894380
q1_count,Z5,cache,2.5074610002775444,2026-04-16 22:07:19.998810
q1_count,Z5,cache,2.1276229999784846,2026-04-16 22:07:20.102835
q3_density,Z1,generator,4.103388999283197,2026-04-16 22:07:20.208849
q2_area,Z5,cache,2.034016999459709,2026-04-16 22:07:20.312829
q1_count,Z4,cache,2.1520580012293067,2026-04-16 22:07:20.416952
q5_confidence_dist,Z5,cache,2.1765940000477713,2026-04-16 22:07:20.521121
q1_count,Z5,cache,2.0842089998041047,2026-04-16 22:07:20.625136
q3_density,Z5,cache,2.114902999892365,2026-04-16 22:07:20.729134
q3_density,Z2,generator,3.9022490000206744,2026-04-16 22:07:20.835001
q4_compare,Z2,cache,2.6076840003952384,2026-04-16 22:07:20.939600
q2_area,Z3,cache,2.1261249985400354,2026-04-16 22:07:21.043577
q3_density,Z3,cache,2.130200999090448,2026-04-16 22:07:21.147618
q5_confidence_dist,Z1,cache,2.1764720004284754,2026-04-16 22:07:21.251590
q4_compare,Z4,cache,2.1556310002779355,2026-04-16 22:07:21.355617
q4_compare,Z4,cache,2.133721000063815,2026-04-16 22:07:21.459429
q2_area,Z1,cache,2.057917999991332,2026-04-16 22:07:21.563033
q2_area,Z3,generator,4.281723999156384,2026-04-16 22:07:21.669060
q5_confidence_dist,Z2,cache,2.036605999819585,2026-04-16 22:07:21.773076
q1_count,Z3,generator,4.325562000303762,2026-04-16 22:07:21.879365
q2_area,Z1,generator,4.352140000264626,2026-04-16 22:07:21.985638
q1_count,Z4,cache,2.147763998436858,2026-04-16 22:07:22.089721
q5_confidence_dist,Z1,cache,2.1998989996063756,2026-04-16 22:07:22.193693
q5_confidence_dist,Z1,cache,2.10564900044119,2026-04-16 22:07:22.299065
q3_density,Z1,cache,2.0740889995067846,2026-04-16 22:07:22.403119
q4_compare,Z4,cache,2.1387890010373667,2026-04-16 22:07:22.507059
q1_count,Z4,cache,2.084039000692428,2026-04-16 22:07:22.611092
q3_density,Z3,cache,2.1147050010768,2026-04-16 22:07:22.714980
q3_density,Z2,cache,2.072271998258657,2026-04-16 22:07:22.818919
